age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
20-30,Private,64167,*,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
30-40,Unknown,107479,*,Never-married,Unknown,Own-child,White,Female,0,0,12,United-States,<=50K
30-40,Private,170772,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
40-50,Private,44671,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,87771,*,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1628,45,United-States,<=50K
30-40,Private,112358,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K
30-40,Private,162358,*,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
50-60,Local-gov,147707,*,Widowed,Farming-fishing,Unmarried,White,Male,0,2339,40,United-States,<=50K
40-50,Private,102583,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,>50K
*,Self-emp-inc,194514,*,Never-married,Prof-specialty,Not-in-family,Black,*,0,0,50,*,<=50K
30-40,Private,238721,*,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
30-40,Private,63079,*,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
30-40,Private,255004,*,Divorced,Sales,Not-in-family,White,Male,0,0,52,United-States,<=50K
30-40,Unknown,76198,*,Separated,Unknown,Own-child,White,Female,0,0,20,United-States,<=50K
30-40,Local-gov,204470,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,<=50K
20-30,Private,38488,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
50-60,Private,222107,*,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
20-30,Private,85251,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
30-40,State-gov,127651,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Unknown,229016,*,Married-civ-spouse,Unknown,Wife,White,Female,0,0,25,United-States,<=50K
40-50,Private,133584,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,218311,*,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K
20-30,Local-gov,412316,*,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
20-30,Private,185127,*,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
60-70,Self-emp-inc,215833,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30-40,Private,80324,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,62,United-States,>50K
40-50,Federal-gov,320071,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,303521,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,267540,*,Separated,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
50-60,Private,130780,*,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
30-40,Private,194901,*,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
40-50,Private,469454,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,227856,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,United-States,>50K
30-40,Private,66278,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,225913,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
40-50,Private,347321,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,141453,*,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
20-30,Self-emp-not-inc,151402,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1573,70,United-States,<=50K
20-30,Private,213692,*,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
*,Private,313945,*,Married-civ-spouse,Sales,Husband,White,*,0,0,40,*,<=50K
50-60,Self-emp-not-inc,31137,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
10-20,Unknown,291509,*,Never-married,Unknown,Own-child,White,Male,0,0,28,United-States,<=50K
20-30,Private,441620,*,Never-married,Other-service,Not-in-family,White,Male,0,0,43,Mexico,<=50K
60-70,Private,227332,*,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,112683,*,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K
30-40,Unknown,129305,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,177305,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
60-70,Unknown,68219,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,340332,*,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,<=50K
50-60,Private,320510,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-inc,320984,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
30-40,Self-emp-not-inc,357145,*,Never-married,Prof-specialty,Own-child,White,Female,0,0,48,United-States,<=50K
30-40,Unknown,216908,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,24,United-States,<=50K
70-80,Private,405362,*,Widowed,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K
40-50,Self-emp-inc,188610,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
40-50,Local-gov,78859,*,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
*,Private,165134,*,Never-married,Exec-managerial,Unmarried,White,*,0,0,35,*,<=50K
30-40,Private,391040,*,Separated,Tech-support,Unmarried,White,Female,0,0,20,United-States,<=50K
40-50,Private,117849,*,Divorced,Sales,Own-child,White,Male,0,0,44,United-States,<=50K
20-30,Private,161092,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,14,United-States,<=50K
20-30,Private,184543,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
50-60,Private,102509,*,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,50,United-States,<=50K
20-30,Private,27956,*,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,Philippines,<=50K
20-30,Private,213115,*,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
20-30,Private,59948,*,Never-married,Adm-clerical,Unmarried,Black,Female,114,0,20,United-States,<=50K
50-60,Private,349340,*,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
20-30,Private,330263,*,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,153976,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
50-60,Federal-gov,98980,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
30-40,Private,157747,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Private,231323,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,162572,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
20-30,Private,350181,*,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,20534,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84,United-States,>50K
40-50,Self-emp-not-inc,28791,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K
20-30,Private,138892,*,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
10-20,Private,109702,*,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
50-60,Self-emp-not-inc,348099,*,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
30-40,Private,134737,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,>50K
50-60,Federal-gov,306784,*,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K
40-50,Private,36177,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
30-40,Private,138992,*,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,7298,0,40,United-States,>50K
40-50,Private,184632,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
40-50,Private,192984,*,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,117166,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
20-30,Private,412248,*,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
40-50,Self-emp-inc,212760,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
30-40,Private,151771,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,85218,*,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,<=50K
60-70,Unknown,226989,*,Married-spouse-absent,Unknown,Not-in-family,White,Male,0,0,40,United-States,<=50K
*,Private,327323,*,Separated,Farming-fishing,Not-in-family,White,*,0,0,32,*,<=50K
60-70,Private,144137,*,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,30,United-States,<=50K
10-20,Private,106273,*,Never-married,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
40-50,Private,162741,*,Married-civ-spouse,Prof-specialty,Wife,Black,Female,15024,0,40,United-States,>50K
20-30,State-gov,203279,*,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2463,0,50,India,<=50K
20-30,Private,183639,*,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
40-50,Local-gov,137142,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,116934,*,Separated,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
30-40,Private,146311,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Local-gov,121998,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K
20-30,Private,180339,*,Never-married,Farming-fishing,Not-in-family,White,Female,0,1602,30,United-States,<=50K
40-50,Private,227890,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,United-States,>50K
30-40,Private,28572,*,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,35,United-States,<=50K
20-30,Private,104329,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,429507,*,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
60-70,Self-emp-not-inc,92178,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,193818,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,229732,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
50-60,Private,161691,*,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
50-60,Self-emp-not-inc,165922,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20-30,Private,324609,*,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,82551,*,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,10,United-States,<=50K
60-70,Private,125684,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,104981,*,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,260560,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
60-70,Private,215944,*,Divorced,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
50-60,Private,82783,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,241056,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K
50-60,Private,259363,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
40-50,Private,117037,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2042,40,United-States,<=50K
20-30,Private,138332,*,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,6,United-States,<=50K
30-40,Private,259785,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20-30,Private,256211,*,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,24,Vietnam,<=50K
30-40,Private,65324,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50-60,Private,181901,*,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,20,Mexico,<=50K
30-40,Private,149943,*,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K
40-50,Private,136162,*,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
50-60,Private,209423,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,Cuba,<=50K
60-70,Private,147473,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,203003,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Unknown,347089,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,16,United-States,<=50K
30-40,Self-emp-not-inc,321274,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
60-70,Local-gov,141637,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,128061,*,Never-married,Other-service,Own-child,White,Female,594,0,15,United-States,<=50K
20-30,State-gov,163480,*,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20-30,State-gov,184216,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Self-emp-not-inc,281030,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,94,United-States,<=50K
30-40,Self-emp-not-inc,135416,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,50,United-States,<=50K
40-50,Private,94809,*,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,30,United-States,<=50K
30-40,Private,107302,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
20-30,Unknown,150084,*,Never-married,Unknown,Own-child,White,Male,0,0,25,United-States,<=50K
30-40,Private,107991,*,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
30-40,Private,236770,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,143385,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
10-20,Private,102726,*,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
50-60,Federal-gov,254211,*,Widowed,Sales,Unmarried,White,Male,0,0,50,El-Salvador,>50K
30-40,Private,231826,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
50-60,Self-emp-not-inc,149168,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,433375,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico,<=50K
50-60,Local-gov,196307,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,122166,*,Never-married,Adm-clerical,Own-child,White,*,0,0,40,*,<=50K
*,State-gov,161334,*,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,*,0,0,40,*,<=50K
40-50,Self-emp-inc,121836,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Unknown,>50K
30-40,Private,134367,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
40-50,Private,191978,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,121718,*,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,48,United-States,>50K
40-50,Private,207025,*,Never-married,Adm-clerical,Not-in-family,White,Female,6849,0,38,United-States,<=50K
50-60,Self-emp-inc,100506,*,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
10-20,Private,358631,*,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,<=50K
30-40,Local-gov,272471,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20-30,Self-emp-inc,109240,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
70-80,Unknown,35724,*,Widowed,Unknown,Not-in-family,White,Female,0,0,8,United-States,<=50K
20-30,Private,241523,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,>50K
40-50,Private,185267,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Unknown,320280,*,Never-married,Unknown,Not-in-family,White,Male,1848,0,1,United-States,<=50K
20-30,Private,44767,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,58972,*,Divorced,Exec-managerial,Unmarried,White,Male,1506,0,40,United-States,<=50K
20-30,Local-gov,287988,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,State-gov,55863,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,46,United-States,>50K
30-40,Private,147921,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
*,Self-emp-not-inc,127151,*,Married-civ-spouse,Prof-specialty,Wife,White,*,0,0,40,*,>50K
40-50,Private,208872,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30-40,Self-emp-not-inc,331481,*,Divorced,Craft-repair,Not-in-family,Black,Male,0,1669,60,Unknown,<=50K
20-30,Private,129980,*,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
*,Private,355645,*,Married-civ-spouse,Machine-op-inspct,Husband,Black,*,0,0,20,*,<=50K
30-40,Private,377798,*,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
20-30,Private,615367,*,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
*,Private,254547,*,Never-married,Exec-managerial,Unmarried,Black,*,0,0,40,*,<=50K
*,Private,192793,*,Married-civ-spouse,Prof-specialty,Husband,White,*,0,0,40,*,>50K
30-40,Private,283921,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,168660,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Local-gov,163921,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Unknown,200426,*,Married-civ-spouse,Unknown,Wife,White,Female,0,0,12,United-States,<=50K
10-20,Unknown,163788,*,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K
